nominal;data;curs;cdx
100;04.10.2017;12.1132;Армянскийдрам
100;03.10.2017;12.0974;Армянскийдрам
100;30.09.2017;12.1298;Армянскийдрам
100;29.09.2017;12.2204;Армянскийдрам
100;28.09.2017;12.1386;Армянскийдрам
100;27.09.2017;12.0458;Армянскийдрам
100;26.09.2017;12.0532;Армянскийдрам
100;23.09.2017;12.0612;Армянскийдрам
100;22.09.2017;12.1752;Армянскийдрам
100;21.09.2017;12.1431;Армянскийдрам
100;20.09.2017;12.1318;Армянскийдрам
100;19.09.2017;12.0457;Армянскийдрам
100;16.09.2017;12.0212;Армянскийдрам
100;15.09.2017;12.0834;Армянскийдрам
100;14.09.2017;12.0644;Армянскийдрам
100;13.09.2017;11.9803;Армянскийдрам
100;12.09.2017;11.9601;Армянскийдрам
100;09.09.2017;11.9302;Армянскийдрам
100;08.09.2017;11.9511;Армянскийдрам
100;07.09.2017;11.9924;Армянскийдрам
100;06.09.2017;12.1026;Армянскийдрам
100;05.09.2017;12.0882;Армянскийдрам
100;02.09.2017;12.1455;Армянскийдрам
100;01.09.2017;12.2544;Армянскийдрам
100;31.08.2017;12.2739;Армянскийдрам
100;30.08.2017;12.2324;Армянскийдрам
100;29.08.2017;12.2355;Армянскийдрам
100;26.08.2017;12.3481;Армянскийдрам
100;25.08.2017;12.3529;Армянскийдрам
100;24.08.2017;12.3576;Армянскийдрам
100;23.08.2017;12.3578;Армянскийдрам
100;22.08.2017;12.3573;Армянскийдрам
100;19.08.2017;12.4048;Армянскийдрам
100;18.08.2017;12.3874;Армянскийдрам
100;17.08.2017;12.4717;Армянскийдрам
100;16.08.2017;12.5369;Армянскийдрам
100;15.08.2017;12.5103;Армянскийдрам
100;12.08.2017;12.5731;Армянскийдрам
100;11.08.2017;12.5245;Армянскийдрам
100;10.08.2017;12.5284;Армянскийдрам
100;09.08.2017;12.5237;Армянскийдрам
100;08.08.2017;12.5309;Армянскийдрам
100;05.08.2017;12.5815;Армянскийдрам
100;04.08.2017;12.6827;Армянскийдрам
100;03.08.2017;12.6476;Армянскийдрам
100;02.08.2017;12.4938;Армянскийдрам
100;01.08.2017;12.5419;Армянскийдрам
100;29.07.2017;12.4360;Армянскийдрам
100;28.07.2017;12.4056;Армянскийдрам
100;27.07.2017;12.5230;Армянскийдрам
100;26.07.2017;12.4986;Армянскийдрам
100;25.07.2017;12.4649;Армянскийдрам
100;22.07.2017;12.3135;Армянскийдрам
100;21.07.2017;12.3474;Армянскийдрам
100;20.07.2017;12.3818;Армянскийдрам
100;19.07.2017;12.3947;Армянскийдрам
100;18.07.2017;12.3310;Армянскийдрам
100;15.07.2017;12.5012;Армянскийдрам
100;14.07.2017;12.5513;Армянскийдрам
100;13.07.2017;12.6693;Армянскийдрам
100;12.07.2017;12.6673;Армянскийдрам
100;11.07.2017;12.5628;Армянскийдрам
100;08.07.2017;12.5921;Армянскийдрам
100;07.07.2017;12.5505;Армянскийдрам
100;06.07.2017;12.4055;Армянскийдрам
100;05.07.2017;12.3318;Армянскийдрам
100;04.07.2017;12.2725;Армянскийдрам
100;01.07.2017;12.3608;Армянскийдрам
100;30.06.2017;12.2967;Армянскийдрам
100;29.06.2017;12.3890;Армянскийдрам
100;28.06.2017;12.2497;Армянскийдрам
100;27.06.2017;12.2792;Армянскийдрам
100;24.06.2017;12.4258;Армянскийдрам
100;23.06.2017;12.5309;Армянскийдрам
100;22.06.2017;12.4870;Армянскийдрам
100;21.06.2017;12.1785;Армянскийдрам
100;20.06.2017;12.0246;Армянскийдрам
100;17.06.2017;11.9299;Армянскийдрам
100;16.06.2017;11.9054;Армянскийдрам
100;15.06.2017;11.8198;Армянскийдрам
100;14.06.2017;11.7947;Армянскийдрам
100;10.06.2017;11.8139;Армянскийдрам
100;09.06.2017;11.8105;Армянскийдрам
100;08.06.2017;11.6917;Армянскийдрам
100;07.06.2017;11.7461;Армянскийдрам
100;06.06.2017;11.7337;Армянскийдрам
100;03.06.2017;11.7487;Армянскийдрам
100;02.06.2017;11.7419;Армянскийдрам
100;01.06.2017;11.7123;Армянскийдрам
100;31.05.2017;11.7377;Армянскийдрам
100;30.05.2017;11.7681;Армянскийдрам
100;27.05.2017;11.7264;Армянскийдрам
100;26.05.2017;11.5847;Армянскийдрам
100;25.05.2017;11.6607;Армянскийдрам
100;24.05.2017;11.7140;Армянскийдрам
100;23.05.2017;11.7120;Армянскийдрам
100;20.05.2017;11.8283;Армянскийдрам
100;19.05.2017;11.8736;Армянскийдрам
100;18.05.2017;11.7228;Армянскийдрам
100;17.05.2017;11.6240;Армянскийдрам
100;16.05.2017;11.6644;Армянскийдрам
100;13.05.2017;11.7986;Армянскийдрам
100;12.05.2017;11.7909;Армянскийдрам
100;11.05.2017;11.9881;Армянскийдрам
100;06.05.2017;12.0666;Армянскийдрам
100;05.05.2017;11.8826;Армянскийдрам
100;04.05.2017;11.7838;Армянскийдрам
100;03.05.2017;11.7457;Армянскийдрам
100;29.04.2017;11.7614;Армянскийдрам
100;28.04.2017;11.7587;Армянскийдрам
100;27.04.2017;11.6229;Армянскийдрам
100;26.04.2017;11.5294;Армянскийдрам
100;25.04.2017;11.5747;Армянскийдрам
100;22.04.2017;11.6059;Армянскийдрам
100;21.04.2017;11.6443;Армянскийдрам
100;20.04.2017;11.5468;Армянскийдрам
100;19.04.2017;11.5184;Армянскийдрам
100;18.04.2017;11.5623;Армянскийдрам
100;15.04.2017;11.5737;Армянскийдрам
100;14.04.2017;11.6525;Армянскийдрам
100;13.04.2017;11.6661;Армянскийдрам
100;12.04.2017;11.7071;Армянскийдрам
100;11.04.2017;11.8329;Армянскийдрам
100;08.04.2017;11.7361;Армянскийдрам
100;07.04.2017;11.6726;Армянскийдрам
100;06.04.2017;11.5603;Армянскийдрам
100;05.04.2017;11.6893;Армянскийдрам
100;04.04.2017;11.6111;Армянскийдрам
100;01.04.2017;11.5741;Армянскийдрам
100;31.03.2017;11.6628;Армянскийдрам
100;30.03.2017;11.7940;Армянскийдрам
100;29.03.2017;11.7686;Армянскийдрам
100;28.03.2017;11.7841;Армянскийдрам
100;25.03.2017;11.8769;Армянскийдрам
100;24.03.2017;11.8972;Армянскийдрам
100;23.03.2017;11.9206;Армянскийдрам
100;22.03.2017;11.8371;Армянскийдрам
100;21.03.2017;11.8479;Армянскийдрам
100;18.03.2017;11.9823;Армянскийдрам
100;17.03.2017;12.0338;Армянскийдрам
100;16.03.2017;12.2134;Армянскийдрам
100;15.03.2017;12.1429;Армянскийдрам
100;14.03.2017;12.1722;Армянскийдрам
100;11.03.2017;12.1972;Армянскийдрам
100;10.03.2017;12.1078;Армянскийдрам
100;08.03.2017;11.9760;Армянскийдрам
100;07.03.2017;11.9819;Армянскийдрам
100;04.03.2017;12.1089;Армянскийдрам
100;03.03.2017;12.0055;Армянскийдрам
100;02.03.2017;11.9995;Армянскийдрам
100;01.03.2017;11.9142;Армянскийдрам
100;28.02.2017;11.9090;Армянскийдрам
100;23.02.2017;11.8239;Армянскийдрам
100;22.02.2017;11.8954;Армянскийдрам
100;21.02.2017;11.9442;Армянскийдрам
100;18.02.2017;11.8491;Армянскийдрам
100;17.02.2017;11.7449;Армянскийдрам
100;16.02.2017;11.6695;Армянскийдрам
100;15.02.2017;11.8682;Армянскийдрам
100;14.02.2017;11.9322;Армянскийдрам
100;11.02.2017;12.0932;Армянскийдрам
100;10.02.2017;12.1273;Армянскийдрам
100;09.02.2017;12.2480;Армянскийдрам
100;08.02.2017;12.1847;Армянскийдрам
100;07.02.2017;12.0956;Армянскийдрам
100;04.02.2017;12.2196;Армянскийдрам
100;03.02.2017;12.3555;Армянскийдрам
100;02.02.2017;12.4222;Армянскийдрам
100;01.02.2017;12.3632;Армянскийдрам
100;31.01.2017;12.3841;Армянскийдрам
100;28.01.2017;12.3987;Армянскийдрам
100;27.01.2017;12.2682;Армянскийдрам
100;26.01.2017;12.1706;Армянскийдрам
100;25.01.2017;12.1820;Армянскийдрам
100;24.01.2017;12.2460;Армянскийдрам
100;21.01.2017;12.2651;Армянскийдрам
100;20.01.2017;12.1858;Армянскийдрам
100;19.01.2017;12.1381;Армянскийдрам
100;18.01.2017;12.2225;Армянскийдрам
100;17.01.2017;12.2827;Армянскийдрам
100;14.01.2017;12.2294;Армянскийдрам
100;13.01.2017;12.2423;Армянскийдрам
100;12.01.2017;12.3789;Армянскийдрам
100;11.01.2017;12.3730;Армянскийдрам
100;10.01.2017;12.3594;Армянскийдрам
100;31.12.2016;12.5195;Армянскийдрам
100;30.12.2016;12.4595;Армянскийдрам
100;29.12.2016;12.5493;Армянскийдрам
100;28.12.2016;12.6132;Армянскийдрам
100;27.12.2016;12.6235;Армянскийдрам
100;24.12.2016;12.6264;Армянскийдрам
100;23.12.2016;12.6537;Армянскийдрам
100;22.12.2016;12.7046;Армянскийдрам
100;21.12.2016;12.8609;Армянскийдрам
100;20.12.2016;12.8201;Армянскийдрам
100;17.12.2016;12.7718;Армянскийдрам
100;16.12.2016;12.7270;Армянскийдрам
100;15.12.2016;12.5507;Армянскийдрам
100;14.12.2016;12.5915;Армянскийдрам
100;13.12.2016;12.6813;Армянскийдрам
100;10.12.2016;13.1601;Армянскийдрам
100;09.12.2016;13.1783;Армянскийдрам
100;08.12.2016;13.2459;Армянскийдрам
100;07.12.2016;13.2629;Армянскийдрам
100;06.12.2016;13.2788;Армянскийдрам
100;03.12.2016;13.3235;Армянскийдрам
100;02.12.2016;13.2337;Армянскийдрам
100;01.12.2016;13.5743;Армянскийдрам
100;30.11.2016;13.5161;Армянскийдрам
100;29.11.2016;13.5353;Армянскийдрам
100;26.11.2016;13.4816;Армянскийдрам
100;25.11.2016;13.4951;Армянскийдрам
100;24.11.2016;13.3658;Армянскийдрам
100;23.11.2016;13.2835;Армянскийдрам
100;22.11.2016;13.4219;Армянскийдрам
100;19.11.2016;13.5800;Армянскийдрам
100;18.11.2016;13.5325;Армянскийдрам
100;17.11.2016;13.4668;Армянскийдрам
100;16.11.2016;13.6829;Армянскийдрам
100;15.11.2016;13.7925;Армянскийдрам
100;12.11.2016;13.6579;Армянскийдрам
100;11.11.2016;13.2531;Армянскийдрам
100;10.11.2016;13.3989;Армянскийдрам
100;09.11.2016;13.2784;Армянскийдрам
100;08.11.2016;13.3697;Армянскийдрам
100;04.11.2016;13.3428;Армянскийдрам
100;03.11.2016;13.3228;Армянскийдрам
100;02.11.2016;13.2918;Армянскийдрам
100;01.11.2016;13.2949;Армянскийдрам
100;29.10.2016;13.2568;Армянскийдрам
100;28.10.2016;13.2643;Армянскийдрам
100;27.10.2016;13.1073;Армянскийдрам
100;26.10.2016;13.0556;Армянскийдрам
100;25.10.2016;13.0949;Армянскийдрам
100;22.10.2016;13.1473;Армянскийдрам
100;21.10.2016;13.1271;Армянскийдрам
100;20.10.2016;13.1617;Армянскийдрам
100;19.10.2016;13.1845;Армянскийдрам
100;18.10.2016;13.2531;Армянскийдрам
100;15.10.2016;13.2200;Армянскийдрам
100;14.10.2016;13.2941;Армянскийдрам
100;13.10.2016;13.1490;Армянскийдрам
100;12.10.2016;13.1074;Армянскийдрам
100;11.10.2016;13.1482;Армянскийдрам
100;08.10.2016;13.1552;Армянскийдрам
100;07.10.2016;13.1624;Армянскийдрам
100;06.10.2016;13.1880;Армянскийдрам
100;05.10.2016;13.1742;Армянскийдрам
100;04.10.2016;13.1957;Армянскийдрам
100;01.10.2016;13.3676;Армянскийдрам
100;30.09.2016;13.3245;Армянскийдрам
100;29.09.2016;13.4889;Армянскийдрам
100;28.09.2016;13.4513;Армянскийдрам
100;27.09.2016;13.5482;Армянскийдрам
100;24.09.2016;13.4984;Армянскийдрам
100;23.09.2016;13.4644;Армянскийдрам
100;22.09.2016;13.5811;Армянскийдрам
100;21.09.2016;13.6577;Армянскийдрам
100;20.09.2016;13.6841;Армянскийдрам
100;17.09.2016;13.6974;Армянскийдрам
100;16.09.2016;13.7444;Армянскийдрам
100;15.09.2016;13.6844;Армянскийдрам
100;14.09.2016;13.6500;Армянскийдрам
100;13.09.2016;13.7100;Армянскийдрам
100;10.09.2016;13.5077;Армянскийдрам
100;09.09.2016;13.4680;Армянскийдрам
100;08.09.2016;13.5681;Армянскийдрам
100;07.09.2016;13.6629;Армянскийдрам
100;06.09.2016;13.6346;Армянскийдрам
100;03.09.2016;13.8670;Армянскийдрам
100;02.09.2016;13.7382;Армянскийдрам
100;01.09.2016;13.7376;Армянскийдрам
100;31.08.2016;13.6647;Армянскийдрам
100;30.08.2016;13.7013;Армянскийдрам
100;27.08.2016;13.6291;Армянскийдрам
100;26.08.2016;13.6728;Армянскийдрам
100;25.08.2016;13.6451;Армянскийдрам
100;24.08.2016;13.6355;Армянскийдрам
100;23.08.2016;13.5174;Армянскийдрам
100;20.08.2016;13.4609;Армянскийдрам
100;19.08.2016;13.3646;Армянскийдрам
100;18.08.2016;13.4583;Армянскийдрам
100;17.08.2016;13.4352;Армянскийдрам
100;16.08.2016;13.4890;Армянскийдрам
100;13.08.2016;13.5104;Армянскийдрам
100;12.08.2016;13.6420;Армянскийдрам
100;11.08.2016;13.6135;Армянскийдрам
100;10.08.2016;13.6138;Армянскийдрам
100;09.08.2016;13.6780;Армянскийдрам
100;06.08.2016;13.7708;Армянскийдрам
100;05.08.2016;13.9454;Армянскийдрам
100;04.08.2016;14.0097;Армянскийдрам
100;03.08.2016;14.0331;Армянскийдрам
100;02.08.2016;13.8387;Армянскийдрам
100;30.07.2016;14.0569;Армянскийдрам
100;29.07.2016;13.8601;Армянскийдрам
100;28.07.2016;13.8398;Армянскийдрам
100;27.07.2016;13.8053;Армянскийдрам
100;26.07.2016;13.6355;Армянскийдрам
100;23.07.2016;13.5629;Армянскийдрам
100;22.07.2016;13.4043;Армянскийдрам
100;21.07.2016;13.3092;Армянскийдрам
100;20.07.2016;13.2053;Армянскийдрам
100;19.07.2016;13.2345;Армянскийдрам
100;16.07.2016;13.2320;Армянскийдрам
100;15.07.2016;13.3230;Армянскийдрам
100;14.07.2016;13.3892;Армянскийдрам
100;13.07.2016;13.3912;Армянскийдрам
100;12.07.2016;13.4695;Армянскийдрам
100;09.07.2016;13.4708;Армянскийдрам
100;08.07.2016;13.4291;Армянскийдрам
100;07.07.2016;13.5536;Армянскийдрам
100;06.07.2016;13.4781;Армянскийдрам
100;05.07.2016;13.3558;Армянскийдрам
100;02.07.2016;13.4333;Армянскийдрам
100;01.07.2016;13.4399;Армянскийдрам
100;30.06.2016;13.4669;Армянскийдрам
100;29.06.2016;13.5826;Армянскийдрам
100;28.06.2016;13.6392;Армянскийдрам
100;25.06.2016;13.7521;Армянскийдрам
100;24.06.2016;13.4987;Армянскийдрам
100;23.06.2016;13.3717;Армянскийдрам
100;22.06.2016;13.4678;Армянскийдрам
100;21.06.2016;13.4347;Армянскийдрам
100;18.06.2016;13.6903;Армянскийдрам
100;17.06.2016;13.7671;Армянскийдрам
100;16.06.2016;13.7611;Армянскийдрам
100;15.06.2016;13.7851;Армянскийдрам
100;11.06.2016;13.5089;Армянскийдрам
100;10.06.2016;13.2958;Армянскийдрам
100;09.06.2016;13.4918;Армянскийдрам
100;08.06.2016;13.6022;Армянскийдрам
100;07.06.2016;13.7261;Армянскийдрам
100;04.06.2016;13.9713;Армянскийдрам
100;03.06.2016;13.9613;Армянскийдрам
100;02.06.2016;13.9363;Армянскийдрам
100;01.06.2016;13.8096;Армянскийдрам
100;31.05.2016;13.8335;Армянскийдрам
100;28.05.2016;13.8162;Армянскийдрам
100;27.05.2016;13.6386;Армянскийдрам
100;26.05.2016;13.7855;Армянскийдрам
100;25.05.2016;14.0594;Армянскийдрам
100;24.05.2016;14.0590;Армянскийдрам
100;21.05.2016;13.8981;Армянскийдрам
100;20.05.2016;13.8604;Армянскийдрам
100;19.05.2016;13.6117;Армянскийдрам
100;18.05.2016;13.4825;Армянскийдрам
100;17.05.2016;13.5440;Армянскийдрам
100;14.05.2016;13.5554;Армянскийдрам
100;13.05.2016;13.5363;Армянскийдрам
100;12.05.2016;13.8294;Армянскийдрам
100;11.05.2016;13.8471;Армянскийдрам
100;07.05.2016;13.8218;Армянскийдрам
100;06.05.2016;13.7590;Армянскийдрам
100;05.05.2016;13.8232;Армянскийдрам
100;30.04.2016;13.4476;Армянскийдрам
100;29.04.2016;13.5865;Армянскийдрам
100;28.04.2016;13.5867;Армянскийдрам
100;27.04.2016;13.8681;Армянскийдрам
100;26.04.2016;13.9101;Армянскийдрам
100;23.04.2016;13.8246;Армянскийдрам
100;22.04.2016;13.5717;Армянскийдрам
100;21.04.2016;13.7748;Армянскийдрам
100;20.04.2016;13.6339;Армянскийдрам
100;19.04.2016;14.1791;Армянскийдрам
100;16.04.2016;13.7023;Армянскийдрам
100;15.04.2016;13.7700;Армянскийдрам
100;14.04.2016;13.5993;Армянскийдрам
100;13.04.2016;13.7049;Армянскийдрам
100;12.04.2016;13.8688;Армянскийдрам
100;09.04.2016;13.9364;Армянскийдрам
100;08.04.2016;14.0335;Армянскийдрам
100;07.04.2016;14.2043;Армянскийдрам
100;06.04.2016;14.2955;Армянскийдрам
100;05.04.2016;14.2480;Армянскийдрам
100;02.04.2016;13.9877;Армянскийдрам
100;01.04.2016;14.1218;Армянскийдрам
100;31.03.2016;14.0673;Армянскийдрам
100;30.03.2016;14.2793;Армянскийдрам
100;29.03.2016;14.0770;Армянскийдрам
100;26.03.2016;14.1980;Армянскийдрам
100;25.03.2016;14.3341;Армянскийдрам
100;24.03.2016;14.0948;Армянскийдрам
100;23.03.2016;14.1289;Армянскийдрам
100;22.03.2016;14.2608;Армянскийдрам
100;19.03.2016;14.0457;Армянскийдрам
100;18.03.2016;14.0751;Армянскийдрам
100;17.03.2016;14.5694;Армянскийдрам
100;16.03.2016;14.4551;Армянскийдрам
100;15.03.2016;14.3318;Армянскийдрам
100;12.03.2016;14.3045;Армянскийдрам
100;11.03.2016;14.4792;Армянскийдрам
100;10.03.2016;14.7258;Армянскийдрам
100;05.03.2016;14.8940;Армянскийдрам
100;04.03.2016;15.0508;Армянскийдрам
100;03.03.2016;15.0256;Армянскийдрам
100;02.03.2016;15.0822;Армянскийдрам
100;01.03.2016;15.4613;Армянскийдрам
100;27.02.2016;15.2840;Армянскийдрам
100;26.02.2016;15.5586;Армянскийдрам
100;25.02.2016;15.5428;Армянскийдрам
100;21.02.2016;15.6218;Армянскийдрам
100;20.02.2016;15.4274;Армянскийдрам
100;19.02.2016;15.2193;Армянскийдрам
100;18.02.2016;15.6956;Армянскийдрам
100;17.02.2016;15.3720;Армянскийдрам
100;16.02.2016;15.7003;Армянскийдрам
100;13.02.2016;16.0661;Армянскийдрам
100;12.02.2016;15.9795;Армянскийдрам
100;11.02.2016;15.9767;Армянскийдрам
100;10.02.2016;15.9063;Армянскийдрам
100;09.02.2016;15.5511;Армянскийдрам
100;06.02.2016;15.6640;Армянскийдрам
100;05.02.2016;15.4763;Армянскийдрам
100;04.02.2016;16.0606;Армянскийдрам
100;03.02.2016;15.8873;Армянскийдрам
100;02.02.2016;15.6087;Армянскийдрам
100;30.01.2016;15.3727;Армянскийдрам
100;29.01.2016;15.9685;Армянскийдрам
100;28.01.2016;16.1581;Армянскийдрам
100;27.01.2016;16.7704;Армянскийдрам
100;26.01.2016;15.9386;Армянскийдрам
100;23.01.2016;16.5700;Армянскийдрам
100;22.01.2016;17.2034;Армянскийдрам
100;21.01.2016;16.3467;Армянскийдрам
100;20.01.2016;16.1494;Армянскийдрам
100;19.01.2016;16.1868;Армянскийдрам
100;16.01.2016;15.7866;Армянскийдрам
100;15.01.2016;15.8187;Армянскийдрам
100;14.01.2016;15.8728;Армянскийдрам
100;13.01.2016;15.9095;Армянскийдрам
100;12.01.2016;15.7004;Армянскийдрам
100;01.01.2016;15.1464;Армянскийдрам
100;31.12.2015;15.0460;Армянскийдрам
100;30.12.2015;15.0242;Армянскийдрам
100;29.12.2015;14.7165;Армянскийдрам
100;26.12.2015;14.5214;Армянскийдрам
100;25.12.2015;14.4076;Армянскийдрам
100;24.12.2015;14.7655;Армянскийдрам
100;23.12.2015;14.8633;Армянскийдрам
100;22.12.2015;14.8758;Армянскийдрам
100;19.12.2015;14.8432;Армянскийдрам
100;18.12.2015;14.6433;Армянскийдрам
100;17.12.2015;14.5577;Армянскийдрам
100;16.12.2015;14.6372;Армянскийдрам
100;15.12.2015;14.4942;Армянскийдрам
100;12.12.2015;14.2630;Армянскийдрам
100;11.12.2015;14.2565;Армянскийдрам
100;10.12.2015;14.2592;Армянскийдрам
100;09.12.2015;14.3039;Армянскийдрам
100;08.12.2015;14.1473;Армянскийдрам
100;05.12.2015;13.9929;Армянскийдрам
100;04.12.2015;13.9759;Армянскийдрам
100;03.12.2015;13.7836;Армянскийдрам
100;02.12.2015;13.6898;Армянскийдрам
100;01.12.2015;13.7886;Армянскийдрам
100;28.11.2015;13.7426;Армянскийдрам
100;27.11.2015;13.6528;Армянскийдрам
100;26.11.2015;13.6102;Армянскийдрам
100;25.11.2015;13.6398;Армянскийдрам
100;24.11.2015;13.6377;Армянскийдрам
100;21.11.2015;13.4635;Армянскийдрам
100;20.11.2015;13.4728;Армянскийдрам
100;19.11.2015;13.4395;Армянскийдрам
100;18.11.2015;13.6133;Армянскийдрам
100;17.11.2015;13.7885;Армянскийдрам
100;14.11.2015;13.9257;Армянскийдрам
100;13.11.2015;13.6790;Армянскийдрам
100;12.11.2015;13.3961;Армянскийдрам
100;11.11.2015;13.3176;Армянскийдрам
100;10.11.2015;13.4569;Армянскийдрам
100;07.11.2015;13.3228;Армянскийдрам
100;06.11.2015;13.2773;Армянскийдрам
100;04.11.2015;13.4568;Армянскийдрам
100;03.11.2015;13.4456;Армянскийдрам
100;31.10.2015;13.6386;Армянскийдрам
100;30.10.2015;13.5950;Армянскийдрам
100;29.10.2015;13.8381;Армянскийдрам
100;28.10.2015;13.4535;Армянскийдрам
100;27.10.2015;13.2423;Армянскийдрам
100;24.10.2015;13.1903;Армянскийдрам
100;23.10.2015;13.3735;Армянскийдрам
100;22.10.2015;13.2974;Армянскийдрам
100;21.10.2015;13.1421;Армянскийдрам
100;20.10.2015;12.9898;Армянскийдрам
100;17.10.2015;12.9380;Армянскийдрам
100;16.10.2015;13.1593;Армянскийдрам
100;15.10.2015;13.3175;Армянскийдрам
100;14.10.2015;13.1204;Армянскийдрам
100;13.10.2015;12.8982;Армянскийдрам
100;10.10.2015;12.9318;Армянскийдрам
100;09.10.2015;13.1284;Армянскийдрам
100;08.10.2015;13.2152;Армянскийдрам
100;07.10.2015;13.7479;Армянскийдрам
100;06.10.2015;13.8303;Армянскийдрам
100;03.10.2015;13.8970;Армянскийдрам
100;02.10.2015;13.7637;Армянскийдрам
100;01.10.2015;13.9272;Армянскийдрам
100;30.09.2015;13.9182;Армянскийдрам
100;29.09.2015;13.7704;Армянскийдрам
100;26.09.2015;13.7968;Армянскийдрам
100;25.09.2015;14.0624;Армянскийдрам
100;24.09.2015;13.9364;Армянскийдрам
100;23.09.2015;13.8586;Армянскийдрам
100;22.09.2015;13.6664;Армянскийдрам
100;19.09.2015;13.5629;Армянскийдрам
100;18.09.2015;13.6030;Армянскийдрам
100;17.09.2015;13.6637;Армянскийдрам
100;16.09.2015;13.8898;Армянскийдрам
100;15.09.2015;14.0407;Армянскийдрам
100;12.09.2015;14.0399;Армянскийдрам
100;11.09.2015;14.1229;Армянскийдрам
100;10.09.2015;13.9283;Армянскийдрам
100;09.09.2015;14.1725;Армянскийдрам
100;08.09.2015;14.1064;Армянскийдрам
100;05.09.2015;13.9758;Армянскийдрам
100;04.09.2015;13.8294;Армянскийдрам
100;03.09.2015;13.7405;Армянскийдрам
100;02.09.2015;13.5411;Армянскийдрам
100;01.09.2015;13.8270;Армянскийдрам
100;29.08.2015;13.7635;Армянскийдрам
100;28.08.2015;13.9239;Армянскийдрам
100;27.08.2015;14.2769;Армянскийдрам
100;26.08.2015;14.4219;Армянскийдрам
100;25.08.2015;14.6473;Армянскийдрам
100;22.08.2015;14.2395;Армянскийдрам
100;21.08.2015;14.0144;Армянскийдрам
100;20.08.2015;13.7638;Армянскийдрам
100;19.08.2015;13.7717;Армянскийдрам
100;18.08.2015;13.7036;Армянскийдрам
100;15.08.2015;13.5793;Армянскийдрам
100;14.08.2015;13.3833;Армянскийдрам
100;13.08.2015;13.5962;Армянскийдрам
100;12.08.2015;13.2169;Армянскийдрам
100;11.08.2015;13.4820;Армянскийдрам
100;08.08.2015;13.3500;Армянскийдрам
100;07.08.2015;13.3608;Армянскийдрам
100;06.08.2015;13.1237;Армянскийдрам
100;05.08.2015;13.1766;Армянскийдрам
100;04.08.2015;13.0960;Армянскийдрам
100;01.08.2015;12.6246;Армянскийдрам
100;31.07.2015;12.3347;Армянскийдрам
100;30.07.2015;12.5297;Армянскийдрам
100;29.07.2015;12.5727;Армянскийдрам
100;28.07.2015;12.2910;Армянскийдрам
100;25.07.2015;12.1672;Армянскийдрам
100;24.07.2015;12.0027;Армянскийдрам
100;23.07.2015;11.9046;Армянскийдрам
100;22.07.2015;11.8755;Армянскийдрам
100;21.07.2015;11.8034;Армянскийдрам
100;18.07.2015;11.8298;Армянскийдрам
100;17.07.2015;11.8585;Армянскийдрам
100;16.07.2015;11.8390;Армянскийдрам
100;15.07.2015;11.9050;Армянскийдрам
100;14.07.2015;11.8458;Армянскийдрам
100;11.07.2015;11.8802;Армянскийдрам
100;10.07.2015;11.9556;Армянскийдрам
100;09.07.2015;12.0280;Армянскийдрам
100;08.07.2015;12.0385;Армянскийдрам
100;07.07.2015;11.8861;Армянскийдрам
100;04.07.2015;11.7310;Армянскийдрам
100;03.07.2015;11.7696;Армянскийдрам
100;02.07.2015;11.7409;Армянскийдрам
100;01.07.2015;11.7958;Армянскийдрам
100;30.06.2015;11.7263;Армянскийдрам
100;27.06.2015;11.5883;Армянскийдрам
100;26.06.2015;11.5586;Армянскийдрам
100;25.06.2015;11.4468;Армянскийдрам
100;24.06.2015;11.4750;Армянскийдрам
100;23.06.2015;11.3109;Армянскийдрам
100;20.06.2015;11.3647;Армянскийдрам
100;19.06.2015;11.2511;Армянскийдрам
100;18.06.2015;11.3593;Армянскийдрам
100;17.06.2015;11.3914;Армянскийдрам
100;16.06.2015;11.6109;Армянскийдрам
100;12.06.2015;11.4076;Армянскийдрам
100;11.06.2015;11.4093;Армянскийдрам
100;10.06.2015;11.7631;Армянскийдрам
100;09.06.2015;11.7516;Армянскийдрам
100;06.06.2015;11.7719;Армянскийдрам
100;05.06.2015;11.5140;Армянскийдрам
100;04.06.2015;11.1095;Армянскийдрам
100;03.06.2015;11.2013;Армянскийдрам
100;02.06.2015;11.0644;Армянскийдрам
100;30.05.2015;11.0243;Армянскийдрам
100;29.05.2015;10.8826;Армянскийдрам
100;28.05.2015;10.6420;Армянскийдрам
100;27.05.2015;10.4991;Армянскийдрам
100;26.05.2015;10.3770;Армянскийдрам
100;23.05.2015;10.4579;Армянскийдрам
100;22.05.2015;10.4523;Армянскийдрам
100;21.05.2015;10.4113;Армянскийдрам
100;20.05.2015;10.2294;Армянскийдрам
100;19.05.2015;10.2005;Армянскийдрам
100;16.05.2015;10.3458;Армянскийдрам
100;15.05.2015;10.3830;Армянскийдрам
100;14.05.2015;10.3008;Армянскийдрам
100;13.05.2015;10.6049;Армянскийдрам
100;09.05.2015;10.5643;Армянскийдрам
100;08.05.2015;10.4615;Армянскийдрам
100;07.05.2015;10.3782;Армянскийдрам
100;06.05.2015;10.7314;Армянскийдрам
100;01.05.2015;10.7097;Армянскийдрам
100;30.04.2015;10.8574;Армянскийдрам
100;29.04.2015;11.0021;Армянскийдрам
100;28.04.2015;10.8356;Армянскийдрам
100;25.04.2015;10.6007;Армянскийдрам
100;24.04.2015;10.8863;Армянскийдрам
